Transaction_ID,Vendor_Name,Award_Amount,Award_Agency,Award_Date,Award_Type,Performance_Country,Performance_State,Log_Award_Amount,Award_Agency_Code,Award_Type_Code,Performance_Country_Code,Performance_State_Code,Cluster,PCA1,PCA2,Anomaly
TRX05673,Garza LLC,196201.59,Department of Agriculture,2024-01-25,Indefinite Delivery Contract,CAN,NC,12.186903026841764,0,2,0,4,0,-0.6837527151325015,-2.42873567491392,Normal
TRX05674,"Barrera, Miller and Johnson",4354481.83,Department of Agriculture,2022-04-01,Cost-Reimbursement Contract,CAN,PA,15.286716408059736,0,0,0,7,2,-0.4934159315110609,-0.3043084730745836,Normal
TRX05675,Huang Inc,1991516.59,NASA,2023-11-02,Time-and-Materials Contract,USA,VA,14.504407514103118,6,3,2,9,1,0.1773265714296145,2.2279278304980963,Normal
TRX05676,Williams-Suarez,3688323.52,Department of Transportation,2024-01-12,Cost-Reimbursement Contract,CAN,NY,15.12068285327983,5,0,0,5,2,-1.5301120087634243,0.4430621656785356,Normal
TRX05677,Thompson-Ferguson,2197988.25,Department of Energy,2021-06-06,Indefinite Delivery Contract,USA,FL,14.603053523123917,3,2,2,1,3,1.3115250195292358,-0.209378385193121,Normal
TRX05678,Webster PLC,529981.06,Department of Energy,2023-12-15,Cost-Reimbursement Contract,MEX,NY,13.180598435898808,3,0,1,5,2,-1.224903422451992,-0.5604188737618377,Normal
TRX05679,"Pearson, Ross and Arroyo",4205736.01,Department of Education,2024-02-07,Cost-Reimbursement Contract,USA,CA,15.251960105947974,2,0,2,0,3,1.0843214260252834,-0.4004840249661899,Normal
TRX05680,Wilcox LLC,4641600.72,Department of Health and Human Services,2023-02-18,Time-and-Materials Contract,USA,MI,15.350570062911084,4,3,2,3,1,1.6184418754506875,0.8613769236271507,Normal
TRX05681,"Ramirez, Long and Kelly",4291367.58,Department of Defense,2021-11-21,Time-and-Materials Contract,USA,FL,15.272116256346331,1,3,2,1,3,2.488417078601933,-0.3584761546899206,Normal
TRX05682,Gonzalez Ltd,342729.34,Department of Energy,2021-10-03,Fixed-Price Contract,USA,TX,12.744699236187898,3,1,2,8,1,-0.6215180354741032,0.3452711872933465,Normal
TRX05683,Chambers Ltd,2319273.7,Department of Agriculture,2024-03-14,Cost-Reimbursement Contract,MEX,TX,14.656765065453415,0,0,1,8,2,-0.1918435161838122,0.0551334921500148,Normal
TRX05684,Morgan and Sons,4143967.08,Department of Transportation,2022-09-21,Time-and-Materials Contract,MEX,VA,15.237164360189087,5,3,1,9,0,0.0522191182912221,1.8815288906813392,Normal
TRX05685,"Allen, Baker and Wilson",1453942.54,NASA,2023-02-02,Cost-Reimbursement Contract,USA,OH,14.189790105510111,6,0,2,6,1,-0.917184818204224,1.3620552450765964,Normal
TRX05686,"Powell, Burnett and Russo",779823.56,Department of Education,2021-12-22,Cost-Reimbursement Contract,USA,MI,13.566824250289862,2,0,2,3,3,0.0530362093648508,-0.5914891464964532,Normal
TRX05687,Estes-Foster,2663670.27,Department of Transportation,2021-03-13,Cost-Reimbursement Contract,MEX,CA,14.795215905881216,5,0,1,0,2,-0.4882810174997642,-0.3288155596477535,Normal
TRX05688,Hurley Inc,2012013.57,Department of Energy,2022-02-24,Fixed-Price Contract,USA,OH,14.514647051726245,3,1,2,6,1,0.3448591742982131,0.791744224484236,Normal
TRX05689,Rivera Inc,3336254.66,Department of Agriculture,2021-09-29,Cost-Reimbursement Contract,CAN,OH,15.02035967621498,0,0,0,6,2,-0.5068104224359881,-0.6493902821259943,Normal
TRX05690,"Benitez, Schwartz and Khan",1446302.46,Department of Health and Human Services,2021-02-02,Indefinite Delivery Contract,USA,FL,14.184521521370376,4,2,2,1,1,0.8973948765371565,-0.1646667658845839,Normal
TRX05691,Tapia-Johnson,151120.65,Department of Energy,2022-08-08,Fixed-Price Contract,MEX,MI,11.925840420591168,3,1,1,3,2,-1.1420263274186662,-1.5837431441569054,Normal
TRX05692,Pugh-Jenkins,4944090.9,Department of Health and Human Services,2023-12-13,Fixed-Price Contract,MEX,MI,15.413703866134608,4,1,1,3,1,0.1287200350312927,0.3892382973458525,Normal
TRX05693,Patton-Duran,731640.61,Department of Agriculture,2022-03-05,Time-and-Materials Contract,USA,NY,13.503046069223224,0,3,2,5,3,1.5530536316212458,-0.6286165244109477,Normal
TRX05694,Taylor and Sons,1248058.41,Department of Energy,2021-01-24,Fixed-Price Contract,MEX,FL,14.037100430945134,3,1,1,1,2,-0.0284369611137562,-0.9687920268307256,Normal
TRX05695,Wong and Sons,1159212.95,Department of Energy,2021-01-07,Time-and-Materials Contract,CAN,VA,13.963252704077693,3,3,0,9,0,-0.7047770614809195,0.293294024088762,Normal
TRX05696,Owens Group,867112.16,Department of Energy,2021-09-09,Fixed-Price Contract,USA,NY,13.672924766276951,3,1,2,5,1,0.0833024283256757,0.1626512218109942,Normal
TRX05697,Barker-Maxwell,2603169.05,Department of Transportation,2023-06-25,Fixed-Price Contract,USA,PA,14.772240510310043,5,1,2,7,1,-0.1127503064270849,1.6351139975455902,Normal
TRX05698,"Castaneda, Lucas and Hernandez",596396.44,Department of Defense,2023-04-13,Fixed-Price Contract,MEX,NC,13.298662569442314,1,1,1,4,3,-0.1841754003087748,-1.1951029996050184,Normal
TRX05699,"Robinson, Le and Powell",310788.21,Department of Energy,2021-11-25,Fixed-Price Contract,USA,GA,12.646870180013268,3,1,2,2,1,-0.0547822099101439,-0.9846379440424348,Normal
TRX05700,Blackburn-Martinez,2851898.23,Department of Energy,2022-11-30,Cost-Reimbursement Contract,MEX,PA,14.863495726792516,3,0,1,7,2,-0.7020259791186257,0.6974969839429294,Normal
TRX05701,"Wagner, Davis and Simmons",1860772.48,Department of Defense,2021-05-16,Indefinite Delivery Contract,USA,TX,14.436502808710326,1,2,2,8,3,0.9964947535761548,0.7010174160436801,Normal
TRX05702,Flores-Murray,1573527.65,Department of Defense,2022-08-26,Fixed-Price Contract,MEX,VA,14.268831203137808,1,1,1,9,3,-0.2731719633495214,0.3518061087189548,Normal
TRX05703,Schwartz-Hanson,3827826.06,Department of Education,2022-01-10,Cost-Reimbursement Contract,USA,PA,15.157807852895989,2,0,2,7,3,0.3332932449391428,1.0482626897952827,Normal
TRX05704,Walter-Baldwin,2423790.5,Department of Transportation,2022-09-12,Fixed-Price Contract,CAN,NC,14.700843607620367,5,1,0,4,2,-1.1886126079806147,0.0454725553666911,Normal
TRX05705,Zimmerman-Johnson,3637537.37,Department of Health and Human Services,2023-01-11,Fixed-Price Contract,CAN,NC,15.106817738859858,4,1,0,4,2,-0.7798988293256753,-0.005437863594866,Normal
TRX05706,"Edwards, Singh and Lowe",3565786.34,Department of Energy,2021-07-16,Cost-Reimbursement Contract,MEX,NC,15.08689544018108,3,0,1,4,2,-0.3012055775269294,0.1669618187366544,Normal
TRX05707,"Lutz, Wallace and Jordan",4704108.21,NASA,2022-01-15,Fixed-Price Contract,CAN,TX,15.363946984702668,6,1,0,8,2,-1.5421738823792974,1.4785122055342417,Normal
TRX05708,Middleton-Brooks,3575351.53,Department of Agriculture,2022-05-29,Time-and-Materials Contract,USA,NY,15.08957433903883,0,3,2,5,3,2.2373428294497884,0.1545234894502415,Normal
TRX05709,Valdez Ltd,3284977.18,Department of Education,2023-10-08,Time-and-Materials Contract,USA,MI,15.00487056756524,2,3,2,3,3,1.9365616860022743,0.1881195104108154,Normal
TRX05710,Carrillo LLC,2876809.03,Department of Health and Human Services,2021-01-16,Indefinite Delivery Contract,CAN,GA,14.872192609766152,4,2,0,2,0,-0.257025846625638,-0.525205470141335,Normal
TRX05711,Garcia-Ruiz,3997658.7,Department of Health and Human Services,2022-08-07,Fixed-Price Contract,CAN,NC,15.201219672861,4,1,0,4,2,-0.7391821116219229,0.0411606958564384,Normal
TRX05712,Myers-Henderson,4695265.81,NASA,2024-01-08,Time-and-Materials Contract,USA,OH,15.36206549755082,6,3,2,6,1,0.8517103825692103,2.01047440474511,Normal
TRX05713,Byrd-Henderson,1685998.93,Department of Transportation,2022-12-11,Time-and-Materials Contract,CAN,FL,14.33786937602555,5,3,0,1,0,-0.1985169329361636,-0.7279996774692686,Normal
TRX05714,Parker Inc,3041944.91,Department of Defense,2021-10-20,Indefinite Delivery Contract,MEX,FL,14.928007970578202,1,2,1,1,3,1.244139497354369,-1.008383052531738,Normal
TRX05715,Lawrence-Nunez,2547389.43,Department of Agriculture,2023-12-31,Cost-Reimbursement Contract,CAN,NY,14.75058003235913,0,0,0,5,2,-0.5216812575010555,-0.9961617045368478,Normal
TRX05716,Bass Inc,1301138.15,Department of Education,2022-03-23,Fixed-Price Contract,USA,GA,14.078750707962785,2,1,2,2,3,0.7964176426509766,-0.5291417864397114,Normal
TRX05717,Nguyen-Garrett,2649712.48,Department of Energy,2021-03-08,Time-and-Materials Contract,USA,GA,14.789962071362218,3,3,2,2,3,1.7117453213049896,0.1197403520480495,Normal
TRX05718,Patrick Inc,4900359.2,NASA,2024-02-18,Cost-Reimbursement Contract,USA,NC,15.404819270583197,6,0,2,4,1,-0.1901508621333397,1.5346100622866303,Normal
TRX05719,Wallace Ltd,4083074.55,Department of Energy,2021-09-18,Fixed-Price Contract,CAN,NC,15.222361073681837,3,1,0,4,2,-0.496451432925836,-0.199710353223189,Normal
TRX05720,Jones PLC,1540576.12,Department of Transportation,2023-02-09,Cost-Reimbursement Contract,MEX,PA,14.247667657434103,5,0,1,7,1,-1.4348644798187218,0.8961264156245101,Normal
TRX05721,Wilson Group,82118.65,NASA,2022-09-07,Indefinite Delivery Contract,CAN,FL,11.31593260906826,6,2,0,1,0,-2.1566204316171103,-1.9916313573696156,Anomaly
TRX05722,Greene Inc,2923497.26,Department of Transportation,2023-05-06,Cost-Reimbursement Contract,MEX,FL,14.888291491420672,5,0,1,1,2,-0.5496248207861628,-0.0692685638746384,Normal
TRX05723,"Spence, Smith and Reed",2798612.98,Department of Education,2021-11-09,Cost-Reimbursement Contract,MEX,NY,14.844634845446093,2,0,1,5,2,-0.273571876676115,0.009673767112856,Normal
TRX05724,Jimenez PLC,706420.96,Department of Energy,2024-01-25,Time-and-Materials Contract,USA,TX,13.467968014991408,3,3,2,8,3,0.5326222869993517,0.7487982516761816,Normal
TRX05725,Miranda PLC,1711361.75,Department of Energy,2023-10-31,Time-and-Materials Contract,MEX,FL,14.35280054092344,3,3,1,1,0,0.9499139709299518,-0.7664484768079933,Normal
TRX05726,Webster-White,1869976.39,Department of Energy,2023-07-23,Fixed-Price Contract,CAN,CA,14.441436897848584,3,1,0,0,2,-0.4273198531908753,-1.439601712534564,Normal
TRX05727,Espinoza-Walker,531057.79,NASA,2021-08-03,Fixed-Price Contract,CAN,PA,13.182628009726438,6,1,0,7,2,-2.38151519199954,0.1881692333748213,Normal
TRX05728,Nguyen LLC,3982522.62,Department of Education,2023-11-22,Fixed-Price Contract,MEX,GA,15.19742625169665,2,1,1,2,2,0.6041495485830163,-0.4337372026523305,Normal
TRX05729,"Long, Wyatt and Smith",1674228.73,Department of Health and Human Services,2022-11-01,Cost-Reimbursement Contract,CAN,PA,14.330863754785463,4,0,0,7,2,-1.840135490171367,0.2290921468029761,Normal
TRX05730,"Lawrence, Brown and Torres",1109645.31,Department of Agriculture,2021-01-29,Indefinite Delivery Contract,CAN,CA,13.91955188287248,0,2,0,0,0,0.4695138947696559,-2.4278803948705194,Normal
TRX05731,Harris and Sons,1929677.2,Department of Education,2022-11-18,Indefinite Delivery Contract,USA,GA,14.472863811227825,2,2,2,2,3,1.387496273499527,-0.311346153901262,Normal
TRX05732,Bowman-Wilcox,3075633.59,Department of Education,2023-06-12,Indefinite Delivery Contract,USA,PA,14.939021808662952,2,2,2,7,3,1.0811137107603672,0.9867738819701886,Normal
TRX05733,Mercado-Simpson,2344563.51,Department of Education,2022-02-08,Time-and-Materials Contract,USA,OH,14.667610232594951,2,3,2,6,3,1.486631794911552,0.6624509441991057,Normal
TRX05734,Garcia-Mosley,3068264.42,NASA,2022-02-01,Indefinite Delivery Contract,MEX,GA,14.936622950113222,6,2,1,2,1,-0.0216938660355079,0.4660068079394028,Normal
TRX05735,"Martin, Santana and Hogan",2456369.14,NASA,2022-06-13,Cost-Reimbursement Contract,MEX,PA,14.714195265362845,6,0,1,7,1,-1.4672575041836484,1.3777200043133464,Normal
TRX05736,"Rhodes, Hawkins and Christian",1776588.23,Department of Transportation,2024-03-09,Cost-Reimbursement Contract,USA,MI,14.390205921158197,5,0,2,3,1,-0.2926655230607265,0.5688679585057654,Normal
TRX05737,Kim PLC,4613682.54,Department of Education,2021-10-01,Indefinite Delivery Contract,CAN,MI,15.34453712845424,2,2,0,3,0,0.3124379795859864,-0.5810579181163682,Normal
TRX05738,Mason-Macdonald,2105025.97,Department of Transportation,2023-12-12,Time-and-Materials Contract,CAN,TX,14.559838837368083,5,3,0,8,0,-0.813197922185407,0.8767906253598282,Normal
TRX05739,"Martin, Jennings and Bailey",1755726.26,Department of Transportation,2023-08-20,Cost-Reimbursement Contract,USA,PA,14.378393722207363,5,0,2,7,1,-0.7037140722635912,1.4174498231499992,Normal
TRX05740,Perry-Gonzalez,1817969.63,NASA,2022-11-10,Fixed-Price Contract,MEX,TX,14.413231398473554,6,1,1,8,1,-1.2774625884170168,1.466015796754472,Normal
TRX05741,Cohen PLC,3443368.65,Department of Transportation,2023-08-27,Cost-Reimbursement Contract,USA,CA,15.051961099322725,5,0,2,0,1,0.2972229935228104,0.2547132456948811,Normal
TRX05742,Charles-Roberts,2304995.52,Department of Education,2023-05-10,Time-and-Materials Contract,CAN,MI,14.650589724650358,2,3,0,3,0,0.4342227026382106,-0.900349292976031,Normal
TRX05743,Watson-Nelson,1303471.8,Department of Health and Human Services,2024-02-06,Indefinite Delivery Contract,USA,TX,14.08054264524116,4,2,2,8,1,0.1421283517978874,1.279229344018895,Normal
TRX05744,Garza Group,2999855.38,Department of Health and Human Services,2023-04-10,Indefinite Delivery Contract,MEX,GA,14.914074972153086,4,2,1,2,0,0.4358051770302554,-0.047736975031868,Normal
TRX05745,Bailey Inc,2284533.84,Department of Health and Human Services,2022-06-26,Fixed-Price Contract,MEX,TX,14.641672990471056,4,1,1,8,1,-0.7117086502086637,1.0761651577222515,Normal
TRX05746,"James, Rose and Mercado",1463687.39,Department of Health and Human Services,2023-11-07,Time-and-Materials Contract,CAN,FL,14.19647010248731,4,3,0,1,0,-0.0258920505172581,-1.049103842083212,Normal
TRX05747,Villanueva Group,591382.09,Department of Defense,2022-07-24,Cost-Reimbursement Contract,USA,VA,13.29021929282297,1,0,2,9,3,-0.4415854895009264,0.3022855159649792,Anomaly
TRX05748,"Contreras, Lane and Jordan",3102532.01,Department of Agriculture,2023-12-09,Time-and-Materials Contract,CAN,VA,14.947729435810905,0,3,0,9,0,0.4206762830905823,0.0253296242206247,Normal
TRX05749,"Johnson, Mathis and King",3130335.5,Department of Education,2021-12-14,Time-and-Materials Contract,CAN,TX,14.956651064724989,2,3,0,8,0,0.0587884782775546,0.3187440398420909,Normal
TRX05750,"Powell, Cross and Wilkinson",3134639.3,Department of Agriculture,2022-02-15,Indefinite Delivery Contract,USA,PA,14.958024988624278,0,2,2,7,3,1.5565342803843862,0.4935405273408868,Normal
TRX05751,Stephens-Huang,4524271.34,Department of Transportation,2021-01-05,Fixed-Price Contract,USA,NC,15.324967313345256,5,1,2,4,1,0.4301129281131264,1.2671408405036693,Normal
TRX05752,Bennett PLC,1822026.8,Department of Transportation,2023-07-24,Cost-Reimbursement Contract,USA,OH,14.415460614643926,5,0,2,6,1,-0.5862382141301783,1.2221435874976694,Normal
TRX05753,"Castillo, Miller and Carson",3461922.93,Department of Agriculture,2024-02-10,Fixed-Price Contract,CAN,NC,15.05733504162882,0,1,0,4,2,0.1332072012088997,-1.0350908070577969,Normal
TRX05754,Wilson-Jenkins,486872.5,Department of Energy,2022-03-18,Time-and-Materials Contract,USA,CA,13.09575961472949,3,3,2,0,3,1.183991820644405,-1.143755946813678,Normal
TRX05755,Ramirez-Marshall,4700552.68,Department of Defense,2022-07-26,Indefinite Delivery Contract,CAN,CA,15.36319086399723,1,2,0,0,0,0.8585610492369379,-1.4639663654387105,Normal
TRX05756,Cole-Smith,2044447.02,NASA,2022-02-10,Time-and-Materials Contract,MEX,TX,14.53063839415451,6,3,1,8,0,-0.3846379206693917,1.5704781585034815,Normal
TRX05757,"Williams, Klein and Evans",1520975.63,NASA,2023-04-26,Indefinite Delivery Contract,MEX,OH,14.23486320623187,6,2,1,6,1,-0.7303252954470875,0.9740176659521702,Normal
TRX05758,"Perry, Leonard and Fuller",4711161.45,Department of Education,2021-08-06,Fixed-Price Contract,MEX,FL,15.365445240212251,2,1,1,1,2,0.7781066598303789,-0.5644030355525497,Normal
TRX05759,Levine-Vaughan,3222606.12,Department of Health and Human Services,2022-09-20,Time-and-Materials Contract,USA,OH,14.985701254515304,4,3,2,6,1,1.1566041094780404,1.3220802987968328,Normal
TRX05760,Webster-Smith,1500182.88,Department of Energy,2023-12-15,Indefinite Delivery Contract,CAN,MI,14.221098245225974,3,2,0,3,0,-0.4057271898504824,-0.8843015136198087,Normal
TRX05761,"Simpson, Hicks and Ramos",4040049.61,Department of Defense,2024-01-28,Indefinite Delivery Contract,MEX,GA,15.21176777708659,1,2,1,2,3,1.2650401488866403,-0.6547107604787923,Normal
TRX05762,Campbell-Ross,4374091.8,Department of Defense,2021-02-26,Time-and-Materials Contract,USA,TX,15.291209696271794,1,3,2,8,3,1.7862331607283743,1.1461707512344783,Normal
TRX05763,Walker Group,2461565.62,Department of Energy,2022-09-06,Fixed-Price Contract,MEX,NC,14.716308542612037,3,1,1,4,2,-0.0399514824939668,0.0072872349249986,Normal
TRX05764,Garrison Ltd,219057.26,Department of Transportation,2022-01-23,Fixed-Price Contract,USA,FL,12.297093000816885,5,1,2,1,1,-0.5713812318718543,-0.868283965918419,Anomaly
TRX05765,"Cole, Brown and Clarke",1665796.57,Department of Health and Human Services,2021-12-25,Indefinite Delivery Contract,USA,VA,14.32581458772376,4,2,2,9,1,0.1464287131863206,1.613903306864542,Normal
TRX05766,"Bridges, Garcia and Rodriguez",3412177.12,Department of Energy,2021-01-16,Fixed-Price Contract,CAN,VA,15.04286139021706,3,1,0,9,2,-1.0813141116141318,0.7797009808938946,Normal
TRX05767,"Valentine, Mccormick and West",2335010.63,Department of Education,2024-03-12,Indefinite Delivery Contract,MEX,OH,14.663527429800782,2,2,1,6,3,0.3890113955196612,0.1803869814726735,Normal
TRX05768,Berry-Powell,806035.69,Department of Agriculture,2022-10-20,Fixed-Price Contract,MEX,MI,13.599884541544522,0,1,1,3,3,0.2808459315179832,-1.5113241893591651,Normal
TRX05769,White Ltd,1191802.48,NASA,2022-05-18,Cost-Reimbursement Contract,MEX,VA,13.990978247243763,6,0,1,9,1,-1.9821668193487616,1.4479328571855006,Normal
TRX05770,Arias-Francis,4350428.14,Department of Education,2021-11-01,Time-and-Materials Contract,MEX,FL,15.285785051072557,2,3,1,1,0,1.5859338217756491,-0.5572167203690178,Normal
TRX05771,Li-Nguyen,913510.36,Department of Education,2021-08-17,Cost-Reimbursement Contract,CAN,MI,13.725051090409794,2,0,0,3,2,-1.2282518932950088,-1.426974576292044,Normal
TRX05772,Peters Group,4176025.47,Department of Health and Human Services,2022-05-16,Fixed-Price Contract,MEX,TX,15.244870747126056,4,1,1,8,1,-0.4515420229342569,1.373914847088164,Normal
TRX05773,Adams-Acosta,476477.48,Department of Education,2023-02-21,Fixed-Price Contract,USA,NY,13.07417783841225,2,1,2,5,3,0.0586676303077531,-0.3842082950162667,Normal
TRX05774,Lamb Ltd,2307230.42,Department of Education,2022-04-15,Indefinite Delivery Contract,MEX,PA,14.651558844218595,2,2,1,7,3,0.2823607464865133,0.3880822105969653,Normal
TRX05775,Smith Ltd,3831443.4,Department of Transportation,2024-02-25,Cost-Reimbursement Contract,USA,MI,15.1587524179993,5,0,2,3,1,0.0388180538934106,0.9482368771945348,Normal
TRX05776,"Walker, Mack and Beard",3533172.19,Department of Defense,2021-04-08,Time-and-Materials Contract,MEX,FL,15.077706945802136,1,3,1,1,3,1.7297993022057947,-0.911234802875554,Normal
TRX05777,Stewart Group,3194940.1,Department of Defense,2021-10-28,Indefinite Delivery Contract,MEX,VA,14.977079210569071,1,2,1,9,3,0.4533969235956537,0.7246646026532574,Normal
TRX05778,"Brooks, Lopez and Sparks",4335198.07,Department of Agriculture,2022-12-22,Indefinite Delivery Contract,MEX,NY,15.282278088711044,0,2,1,5,3,1.2245988956668694,-0.2304029520871539,Normal
TRX05779,Davis-Strickland,1926957.08,NASA,2022-10-03,Cost-Reimbursement Contract,USA,TX,14.471453193138084,6,0,2,8,1,-0.9986769579190494,1.9282957042107212,Normal
TRX05780,Kim LLC,2919308.92,Department of Energy,2022-08-03,Fixed-Price Contract,CAN,VA,14.886857817547298,3,1,0,9,2,-1.1486003753584175,0.7026947009634448,Normal
TRX05781,Romero-Sanchez,4589593.75,Department of Health and Human Services,2022-10-13,Time-and-Materials Contract,USA,NY,15.33930228837861,4,3,2,5,1,1.410605044310797,1.283021232905487,Normal
TRX05782,"Shields, Howell and Bennett",4929904.93,Department of Health and Human Services,2022-11-12,Time-and-Materials Contract,USA,PA,15.410830464700924,4,3,2,7,1,1.238479127291875,1.7455351713821772,Normal
TRX05783,Ponce-Henry,1011084.11,Department of Energy,2023-02-04,Cost-Reimbursement Contract,CAN,NY,13.826534678435598,3,0,0,5,2,-1.621069803964758,-0.6983672468273691,Normal
TRX05784,Bryan-Rose,301849.31,NASA,2023-08-15,Time-and-Materials Contract,MEX,VA,12.61768651122421,6,3,1,9,0,-1.3112060967813264,0.839812493492481,Anomaly
TRX05785,Crawford LLC,2477144.7,Department of Defense,2022-05-17,Fixed-Price Contract,MEX,GA,14.722617527896222,1,1,1,2,3,0.6329708256020102,-0.9194185049495048,Normal
TRX05786,"Johnson, Hunt and Graham",1795962.37,Department of Defense,2021-06-26,Fixed-Price Contract,CAN,TX,14.401052132313357,1,1,0,8,2,-0.7894216408606937,-0.2533248935617644,Normal
TRX05787,Padilla Group,2159337.16,Department of Defense,2024-03-11,Fixed-Price Contract,MEX,FL,14.5853123253006,1,1,1,1,3,0.6752378498914954,-1.2007980665668243,Normal
TRX05788,"Young, Lucas and White",4573216.28,Department of Transportation,2021-11-12,Cost-Reimbursement Contract,USA,GA,15.33572751517863,5,0,2,2,1,0.2166380451976663,0.8219919469636833,Normal
TRX05789,Curtis-Smith,4493914.11,Department of Transportation,2023-08-10,Indefinite Delivery Contract,CAN,VA,15.318234841918382,5,2,0,9,0,-1.0086736199126334,1.4414981811220773,Normal
TRX05790,Thompson-Baker,1687602.86,Department of Education,2022-05-17,Time-and-Materials Contract,USA,MI,14.33882024650157,2,3,2,3,3,1.6492859729971263,-0.1406553797653782,Normal
TRX05791,Webb-Hayden,1005349.03,Department of Agriculture,2021-12-12,Fixed-Price Contract,USA,NC,13.820846327394149,0,1,2,4,3,0.9494276672404932,-0.7318555962503318,Normal
TRX05792,Smith-Smith,2297164.24,Department of Agriculture,2023-08-10,Indefinite Delivery Contract,CAN,MI,14.647186416393405,0,2,0,3,0,0.478886286024193,-1.4278969459638062,Normal
TRX05793,"Oliver, Perkins and Barr",1722291.72,Department of Energy,2021-06-10,Time-and-Materials Contract,MEX,FL,14.359166937909023,3,3,1,1,0,0.9526598764200755,-0.7633059042371841,Normal
TRX05794,Fernandez-Campbell,2269160.74,Department of Defense,2023-07-27,Fixed-Price Contract,MEX,VA,14.634921043724807,1,1,1,9,3,-0.1152729027941285,0.5325148980209352,Normal
TRX05795,"Hahn, Page and Steele",933851.66,Department of Energy,2023-05-23,Time-and-Materials Contract,USA,VA,13.747073953160893,3,3,2,9,3,0.5515156677549108,1.1001733073137547,Normal
TRX05796,Harris Group,2416538.81,Department of Education,2022-08-11,Indefinite Delivery Contract,MEX,MI,14.69784724437118,2,2,1,3,3,0.7082793062106933,-0.4434815566072783,Normal
TRX05797,Martin-Hall,1794707.22,Department of Transportation,2021-04-19,Time-and-Materials Contract,MEX,PA,14.400353015159553,5,3,1,7,0,-0.1057310279970753,1.0412568732901373,Normal
TRX05798,"Burns, Keller and Burton",1003259.59,Department of Health and Human Services,2021-12-01,Cost-Reimbursement Contract,MEX,GA,13.818765843767446,4,0,1,2,2,-0.8788007338723269,-0.6349101112004486,Normal
TRX05799,Sullivan-Martinez,2131183.0,Department of Defense,2021-09-20,Indefinite Delivery Contract,CAN,NY,14.572188251792518,1,2,0,5,0,0.0099496201870182,-0.7864043088924644,Normal
TRX05800,King PLC,1406799.76,Department of Transportation,2022-02-08,Fixed-Price Contract,CAN,GA,14.156828719814971,5,1,0,2,2,-1.2202760333495106,-0.6502696569579615,Normal
TRX05801,Pineda Inc,1527384.64,Department of Transportation,2021-11-21,Fixed-Price Contract,USA,OH,14.23906809979474,5,1,2,6,1,-0.2412256882502044,1.158326981427985,Normal
TRX05802,"Wilson, Ortega and Howell",1605024.27,Department of Education,2023-07-03,Time-and-Materials Contract,MEX,VA,14.288650058970596,2,3,1,9,0,0.3439496049006526,0.659403980004723,Normal
TRX05803,"Campbell, Taylor and Edwards",3195739.72,Department of Defense,2021-03-10,Cost-Reimbursement Contract,MEX,CA,14.977329456169368,1,0,1,0,2,0.5247153291736002,-1.2441482656821647,Normal
TRX05804,Romero LLC,1800038.18,Department of Defense,2023-11-11,Cost-Reimbursement Contract,MEX,PA,14.403318989296167,1,0,1,7,2,-0.433281614117654,-0.0322685361317582,Normal
TRX05805,Scott-Romero,1060814.28,Department of Health and Human Services,2023-06-03,Fixed-Price Contract,MEX,GA,13.874548302533222,4,1,1,2,1,-0.4336482801552578,-0.5841208098215526,Normal
TRX05806,Wood-Watkins,575762.22,Department of Defense,2022-11-01,Indefinite Delivery Contract,USA,NY,13.263451778774078,1,2,2,5,3,0.7950087373516285,-0.5188319424804148,Normal
TRX05807,Hatfield Group,1799301.49,Department of Transportation,2021-04-20,Time-and-Materials Contract,MEX,MI,14.402909642211158,5,3,1,3,0,0.3013254789643338,0.1881062853250786,Normal
TRX05808,"Torres, Miller and Reeves",4713144.22,Department of Health and Human Services,2021-08-19,Fixed-Price Contract,USA,OH,15.36586601807704,4,1,2,6,1,0.478388274407498,1.4632286594306951,Normal
TRX05809,"Ramirez, Gross and Allen",4024151.0,Department of Health and Human Services,2022-02-16,Fixed-Price Contract,MEX,PA,15.207824763408158,4,1,1,7,1,-0.3660319617786665,1.142025110238189,Normal
TRX05810,Miller and Sons,3362572.38,Department of Energy,2023-02-25,Fixed-Price Contract,USA,NC,15.02821712570244,3,1,2,4,1,0.7693451784110664,0.6180457206686556,Normal
TRX05811,Jenkins-Moore,4768778.03,Department of Transportation,2023-12-18,Fixed-Price Contract,USA,MI,15.377600861545524,5,1,2,3,1,0.5543028767472126,1.0795185971523256,Normal
TRX05812,"Flores, Gardner and Frye",2612251.55,NASA,2023-10-24,Fixed-Price Contract,MEX,NC,14.775723453065847,6,1,1,4,1,-0.7151614951044819,0.7905360647560129,Normal
TRX05813,"Johnson, Watts and Hansen",3406360.8,NASA,2022-10-22,Time-and-Materials Contract,MEX,NC,15.041155358873407,6,3,1,4,0,0.2415081408900367,0.96806628944441,Normal
TRX05814,Abbott-Welch,2447556.99,Department of Defense,2021-08-06,Cost-Reimbursement Contract,CAN,NY,14.710601346670977,1,0,0,5,2,-0.7725366893429669,-0.7645890914276126,Normal
TRX05815,Brown-Jackson,2534298.16,Department of Education,2022-11-23,Cost-Reimbursement Contract,CAN,TX,14.74542769130056,2,0,0,8,2,-1.2955931412365498,0.1447181232690506,Normal
TRX05816,"Martinez, Miller and Travis",4377668.59,Department of Education,2023-12-10,Time-and-Materials Contract,CAN,NC,15.292027083682411,2,3,0,4,0,0.6093940911968957,-0.3701206742754835,Normal
